path_length,expanded_nodes_num
75.14213562373094,1252
88.87005768508878,2077
49.87005768508879,457
71.56854249492375,384
69.66904755831212,638
74.66904755831209,848
46.769552621700456,134
58.62741699796949,412
75.18376618407356,1103
64.01219330881975,384
88.84062043356589,705
49.11269837220808,55
56.52691193458116,588
64.15432893255067,49
56.21320343559641,359
46.31370849898477,109
56.66904755831211,176
36.1126983722081,75
53.35533905932737,88
54.24264068711929,70
59.25483399593902,53
68.84062043356592,496
37.8700576850888,229
57.62741699796952,720
70.18376618407355,1546
47.38477631085024,42
55.72792206135786,102
50.04163056034261,377
54.42640687119284,408
40.21320343559641,55
57.76955262170044,86
55.2132034355964,529
61.627416997969505,513
47.04163056034261,151
40.55634918610406,42
77.8406204335659,374
38.798989873223334,46
60.11269837220809,629
62.14213562373093,729
35.1126983722081,44
68.21320343559643,450
54.42640687119284,570
32.79898987322334,48
78.76955262170046,868
38.213203435596434,159
103.42640687119282,1845
77.76955262170044,382
36.1126983722081,39
40.384776310850235,310
60.48528137423856,388
47.59797974644665,98
50.14213562373095,614
54.254833995939016,270
42.65685424949238,213
64.8406204335659,529
73.0416305603426,1377
70.45584412271569,1156
84.49747468305827,1482
38.485281374238575,37
73.69848480983498,1744
61.69848480983498,100
34.041630560342625,28
69.94112549695424,541
67.4974746830583,426
15.242640687119287,18
50.42640687119283,38
57.798989873223334,304
74.0416305603426,1283
59.76955262170045,50
44.76955262170047,34
100.4264068711928,1267
52.941125496954264,196
47.627416997969505,251
95.45584412271569,2140
57.87005768508879,316
88.84062043356589,896
58.97056274847715,121
63.87005768508882,56
49.59797974644665,38
54.11269837220807,85
104.39696961966993,2584
42.798989873223334,602
56.04163056034262,100
52.38477631085024,47
51.45584412271571,643
53.35533905932734,257
38.55634918610405,185
43.798989873223334,38
81.52691193458116,736
37.041630560342625,31
43.31370849898477,40
66.28427124746189,388
64.11269837220809,233
48.79898987322331,379
61.52691193458114,802
50.28427124746188,107
51.35533905932738,501
65.69848480983501,79
63.91168824543139,623
50.14213562373093,337
